python
import json
import csv

# JSON data
json_data = '''
[
  {
    "CreatureName": "Glimmersprite",
    "Habitat": "Crystal Caverns",
    "NumberOfWings": 4,
    "FavoriteSnack": "Moonberries",
    "DiscoveryDate": "2021-07-12",
    "LuminescenceLevel": 85.3
  },
  {
    "CreatureName": "Thornbeak",
    "Habitat": "Twilight Marsh",
    "NumberOfWings": 2,
    "FavoriteSnack": "Glowworms",
    "DiscoveryDate": "2019-11-23",
    "LuminescenceLevel": 42.7
  },
  {
    "CreatureName": "Velvet Mothlion",
    "Habitat": "Mistwood Forest",
    "NumberOfWings": 6,
    "FavoriteSnack": "Amber Nectar",
    "DiscoveryDate": "2022-03-15",
    "LuminescenceLevel": 93.1
  },
  {
    "CreatureName": "Pebblehopper",
    "Habitat": "Sunset Dunes",
    "NumberOfWings": 0,
    "FavoriteSnack": "Cactus Dew",
    "DiscoveryDate": "2020-05-08",
    "LuminescenceLevel": 7.5
  },
  {
    "CreatureName": "Frostwing",
    "Habitat": "Glacier Peaks",
    "NumberOfWings": 8,
    "FavoriteSnack": "Ice Ferns",
    "DiscoveryDate": "2023-01-27",
    "LuminescenceLevel": 66.2
  },
  {
    "CreatureName": "Sable Flicker",
    "Habitat": "Obsidian Cliffs",
    "NumberOfWings": 2,
    "FavoriteSnack": "Shadowfruit",
    "DiscoveryDate": "2018-09-19",
    "LuminescenceLevel": 38.9
  }
]
'''

# Parse JSON data
data = json.loads(json_data)

# Write to CSV
with open('creatures.csv', 'w', newline='') as file:
    writer = csv.DictWriter(file, fieldnames=data[0].keys())
    writer.writeheader()
    for row in data:
        writer.writerow(row)
