python
import json
import csv

# JSON data
json_data = '''
[
  {
    "ArtifactName": "Celestial Compass",
    "DiscoveryYear": 1892,
    "Material": "Bronze",
    "CountryOfOrigin": "Peru",
    "EstimatedValueUSD": 85000.50,
    "LastExhibitedDate": "2023-09-12"
  },
  {
    "ArtifactName": "Whispering Mask",
    "DiscoveryYear": 1765,
    "Material": "Wood",
    "CountryOfOrigin": "Ghana",
    "EstimatedValueUSD": 12000.00,
    "LastExhibitedDate": "2022-11-03"
  },
  {
    "ArtifactName": "Astral Medallion",
    "DiscoveryYear": 2004,
    "Material": "Gold",
    "CountryOfOrigin": "Turkey",
    "EstimatedValueUSD": 134500.75,
    "LastExhibitedDate": "2023-02-28"
  },
  {
    "ArtifactName": "Echoing Chalice",
    "DiscoveryYear": 1638,
    "Material": "Ceramic",
    "CountryOfOrigin": "China",
    "EstimatedValueUSD": 44500.00,
    "LastExhibitedDate": "2021-07-19"
  },
  {
    "ArtifactName": "Starlit Tablet",
    "DiscoveryYear": 1950,
    "Material": "Stone",
    "CountryOfOrigin": "Egypt",
    "EstimatedValueUSD": 98000.25,
    "LastExhibitedDate": "2023-12-05"
  },
  {
    "ArtifactName": "Mirrored Lyre",
    "DiscoveryYear": 1821,
    "Material": "Silver",
    "CountryOfOrigin": "Greece",
    "EstimatedValueUSD": 67000.00,
    "LastExhibitedDate": "2020-05-14"
  }
]
'''

# Parse JSON data
data = json.loads(json_data)

# Write to CSV
with open('artifacts.csv', 'w', newline='') as csvfile:
    fieldnames = data[0].keys()
    writer = csv.DictWriter(csvfile, fieldnames=fieldnames)

    writer.writeheader()
    for item in data:
        writer.writerow(item)
