python
import json
import csv

# JSON data
json_data = '''
{
  "exoplanets": [
    {
      "planet_name": "Zyphora",
      "discovery_year": 2129,
      "gravity_m_s2": 14.8,
      "dominant_gas": "Methane",
      "average_temperature_c": -120,
      "first_explorer": "Dr. Linh Voss"
    },
    {
      "planet_name": "Krellis",
      "discovery_year": 2097,
      "gravity_m_s2": 7.3,
      "dominant_gas": "Ammonia",
      "average_temperature_c": -85,
      "first_explorer": "Commander Raju Patel"
    },
    {
      "planet_name": "Ophira",
      "discovery_year": 2154,
      "gravity_m_s2": 22.5,
      "dominant_gas": "Hydrogen",
      "average_temperature_c": 310,
      "first_explorer": "Captain Sienna Lee"
    },
    {
      "planet_name": "Virelia",
      "discovery_year": 2108,
      "gravity_m_s2": 9.6,
      "dominant_gas": "Nitrogen",
      "average_temperature_c": 15,
      "first_explorer": "Prof. Hugo Stern"
    },
    {
      "planet_name": "Xanthe",
      "discovery_year": 2135,
      "gravity_m_s2": 12.1,
      "dominant_gas": "Oxygen",
      "average_temperature_c": 42,
      "first_explorer": "Dr. Salma Idris"
    },
    {
      "planet_name": "Mirael",
      "discovery_year": 2115,
      "gravity_m_s2": 5.7,
      "dominant_gas": "Helium",
      "average_temperature_c": -240,
      "first_explorer": "Lt. Felix Zhang"
    }
  ]
}
'''

# Parse JSON data
data = json.loads(json_data)

# Extracting headers from the first dictionary key
headers = data['exoplanets'][0].keys()

# Writing to CSV
with open('exoplanets.csv', 'w', newline='') as file:
    writer = csv.DictWriter(file, fieldnames=headers)
    writer.writeheader()
    for planet in data['exoplanets']:
        writer.writerow(planet)

print("CSV file 'exoplanets.csv' has been created.")
