
import csv

data = [
    {
        "character_name": "Galactic Guardian",
        "species": "Humanoid",
        "origin_planet": "Earth",
        "age": 30,
        "primary_ability": "Super Strength",
        "secondary_ability": "Flight",
        "team_affiliation": "Galactic Defenders",
        "nemesis": "Darkstar",
        "first_appearance_year": 2010,
        "signature_gadget": "Energy Blaster",
        "mission_count": 50,
        "is_active": True,
        "catchphrase": "Justice will prevail!",
        "sidekick_name": "Astro",
        "sidekick_species": "Robot"
    },
    {
        "character_name": "Stellar Sentinel",
        "species": "Alien",
        "origin_planet": "Xylophia-IV",
        "age": 25,
        "primary_ability": "Telekinesis",
        "secondary_ability": "Invisibility",
        "team_affiliation": "Galactic Guardians",
        "nemesis": "Mindbender",
        "first_appearance_year": 2015,
        "signature_gadget": "Force Shield",
        "mission_count": 75,
        "is_active": False,
        "catchphrase": "Protecting the cosmos!",
        "sidekick_name": "Nova",
        "sidekick_species": "Alien"
    }
]

with open('space_heroes.csv', 'w', newline='') as csvfile:
    fieldnames = ["character_name", "species", "origin_planet", "age", "primary_ability", "secondary_ability", "team_affiliation", "nemesis", "first_appearance_year", "signature_gadget", "mission_count", "is_active", "catchphrase", "sidekick_name", "sidekick_species"]
    writer = csv.DictWriter(csvfile, fieldnames=fieldnames)

    writer.writeheader()
    for hero in data:
        writer.writerow(hero)
