
import csv
import json

data = '''
{
  "fantasy_creatures": [
    {
      "CreatureName": "Glitterbeetle",
      "Habitat": "Crystal Caves",
      "NumberOfLegs": 6,
      "FirstSighting": "1832-07-19",
      "AverageWingspan_cm": 12.5,
      "IsBioluminescent": true
    },
    {
      "CreatureName": "Frostwhale",
      "Habitat": "Icy Fjords",
      "NumberOfLegs": 0,
      "FirstSighting": "1911-02-03",
      "AverageWingspan_cm": 800.0,
      "IsBioluminescent": false
    },
    {
      "CreatureName": "Sunroot Moth",
      "Habitat": "Golden Meadows",
      "NumberOfLegs": 6,
      "FirstSighting": "2004-05-16",
      "AverageWingspan_cm": 24.8,
      "IsBioluminescent": true
    },
    {
      "CreatureName": "Pebbleback",
      "Habitat": "Rocky Cliffs",
      "NumberOfLegs": 4,
      "FirstSighting": "1957-11-09",
      "AverageWingspan_cm": 0.0,
      "IsBioluminescent": false
    },
    {
      "CreatureName": "Vine Seraph",
      "Habitat": "Emerald Canopy",
      "NumberOfLegs": 2,
      "FirstSighting": "1978-03-22",
      "AverageWingspan_cm": 110.3,
      "IsBioluminescent": true
    },
    {
      "CreatureName": "Cinderfox",
      "Habitat": "Volcanic Plains",
      "NumberOfLegs": 4,
      "FirstSighting": "1886-08-30",
      "AverageWingspan_cm": 0.0,
      "IsBioluminescent": false
    }
  ]
}
'''

data = json.loads(data)
with open('output.csv', 'w', newline='') as csvfile:
    fieldnames = ['CreatureName', 'Habitat', 'NumberOfLegs', 'FirstSighting', 'AverageWingspan_cm', 'IsBioluminescent']
    writer = csv.DictWriter(csvfile, fieldnames=fieldnames)

    writer.writeheader()
    for creature in data['fantasy_creatures']:
        writer.writerow({
            'CreatureName': creature['CreatureName'],
            'Habitat': creature['Habitat'],
            'NumberOfLegs': creature['NumberOfLegs'],
            'FirstSighting': creature['FirstSighting'],
            'AverageWingspan_cm': creature['AverageWingspan_cm'],
            'IsBioluminescent': 'Yes' if creature['IsBioluminescent'] else 'No'
        })
