
import csv
import json

data = '''[
  {
    "species": "Glowing Axolotl",
    "discovery_year": 1987,
    "habitat": "Subterranean lakes",
    "average_length_cm": 23.5,
    "bioluminescent": true,
    "last_sighting_date": "2022-11-03"
  },
  {
    "species": "Clockwork Seahorse",
    "discovery_year": 2001,
    "habitat": "Coral reefs",
    "average_length_cm": 12.1,
    "bioluminescent": false,
    "last_sighting_date": "2023-05-17"
  },
  {
    "species": "Frostwing Dragonfly",
    "discovery_year": 2015,
    "habitat": "Arctic tundra",
    "average_length_cm": 7.8,
    "bioluminescent": true,
    "last_sighting_date": "2021-08-25"
  },
  {
    "species": "Velvet Mole Cricket",
    "discovery_year": 1993,
    "habitat": "Rainforest floor",
    "average_length_cm": 5.6,
    "bioluminescent": false,
    "last_sighting_date": "2020-12-11"
  },
  {
    "species": "Jade Glass Snail",
    "discovery_year": 2008,
    "habitat": "Mountain caves",
    "average_length_cm": 3.2,
    "bioluminescent": true,
    "last_sighting_date": "2023-03-09"
  },
  {
    "species": "Ruby Lantern Shrimp",
    "discovery_year": 2012,
    "habitat": "Deep sea vents",
    "average_length_cm": 6.9,
    "bioluminescent": true,
    "last_sighting_date": "2024-01-18"
  }
]'''

data = json.loads(data)
with open('output.csv', 'w', newline='') as csvfile:
    fieldnames = ['species', 'discovery_year', 'habitat', 'average_length_cm', 'bioluminescent', 'last_sighting_date']
    writer = csv.DictWriter(csvfile, fieldnames=fieldnames)

    writer.writeheader()
    for item in data:
        writer.writerow(item)
