
import pandas as pd
import json

data = '''[
  {
    "PotionName": "Dragon's Breath",
    "Color": "Crimson",
    "PotencyLevel": 9,
    "BrewDate": "2023-11-07",
    "MainIngredient": "Fireweed",
    "PriceGold": 120.5
  },
  {
    "PotionName": "Moonlit Elixir",
    "Color": "Silver",
    "PotencyLevel": 7,
    "BrewDate": "2024-02-18",
    "MainIngredient": "Lunar Blossom",
    "PriceGold": 85.0
  },
  {
    "PotionName": "Goblin's Grin",
    "Color": "Emerald",
    "PotencyLevel": 5,
    "BrewDate": "2023-09-23",
    "MainIngredient": "Toadstool",
    "PriceGold": 45.75
  },
  {
    "PotionName": "Siren's Whisper",
    "Color": "Azure",
    "PotencyLevel": 8,
    "BrewDate": "2024-03-14",
    "MainIngredient": "Mermaid Scale",
    "PriceGold": 150.0
  },
  {
    "PotionName": "Forest Veil",
    "Color": "Jade",
    "PotencyLevel": 6,
    "BrewDate": "2023-12-01",
    "MainIngredient": "Mossleaf",
    "PriceGold": 60.25
  },
  {
    "PotionName": "Phoenix Dew",
    "Color": "Amber",
    "PotencyLevel": 10,
    "BrewDate": "2024-01-05",
    "MainIngredient": "Phoenix Feather",
    "PriceGold": 200.0
  }
]'''

# Load JSON data
data = json.loads(data)

# Create DataFrame
df = pd.DataFrame(data)

# Convert DataFrame to CSV
df.to_csv('potion_data.csv', index=False)
