
import csv

# Define the artifact data
artifact_data = {
    "artifact_id": "ART-001",
    "artifact_name": "Golden Ankh",
    "origin_civilization": "Ancient Egyptian",
    "discovery_site": "Valley of Kings",
    "discovery_date": "2020-01-01",
    "material": {
        "primary": "gold",
        "secondary": ""
    },
    "dimensions": {
        "length_cm": 10.50,
        "width_cm": 5.25,
        "height_cm": 2.75
    },
    "estimated_age_years": 3000,
    "current_location": {
        "museum": "Egyptian Museum",
        "city": "Cairo",
        "country": "Egypt"
    },
    "condition_status": "excellent",
    "notable_features": "intricately designed; symbolic of eternal life",
    "related_artifacts": "ART-002;ART-003"
}

# Define the CSV writer
with open('artifact_data.csv', 'w', newline='') as csvfile:
    fieldnames = [
        "artifact_id",
        "artifact_name",
        "origin_civilization",
        "discovery_site",
        "discovery_date",
        "material_primary",
        "material_secondary",
        "dimensions_length_cm",
        "dimensions_width_cm",
        "dimensions_height_cm",
        "estimated_age_years",
        "current_location_museum",
        "current_location_city",
        "current_location_country",
        "condition_status",
        "notable_features",
        "related_artifacts"
    ]
    writer = csv.DictWriter(csvfile, fieldnames=fieldnames)

    # Write the header
    writer.writeheader()

    # Write the artifact data
    writer.writerow({
        "artifact_id": artifact_data["artifact_id"],
        "artifact_name": artifact_data["artifact_name"],
        "origin_civilization": artifact_data["origin_civilization"],
        "discovery_site": artifact_data["discovery_site"],
        "discovery_date": artifact_data["discovery_date"],
        "material_primary": artifact_data["material"]["primary"],
        "material_secondary": artifact_data["material"]["secondary"],
        "dimensions_length_cm": artifact_data["dimensions"]["length_cm"],
        "dimensions_width_cm": artifact_data["dimensions"]["width_cm"],
        "dimensions_height_cm": artifact_data["dimensions"]["height_cm"],
        "estimated_age_years": artifact_data["estimated_age_years"],
        "current_location_museum": artifact_data["current_location"]["museum"],
        "current_location_city": artifact_data["current_location"]["city"],
        "current_location_country": artifact_data["current_location"]["country"],
        "condition_status": artifact_data["condition_status"],
        "notable_features": artifact_data["notable_features"],
        "related_artifacts": artifact_data["related_artifacts"]
    })
